Date(TimeStamp),Time(TimeStamp),TimeStamp,GantryFrom,GantryTo,avg(Speed),sum(Volume)
2024-03-24,08:25:00,"2024-03-24 08:25:00",05F0055N,05F0001N,80.33333333333333,94
2024-03-24,08:30:00,"2024-03-24 08:30:00",05F0055N,05F0001N,77.66666666666667,150
2024-03-24,08:35:00,"2024-03-24 08:35:00",05F0055N,05F0001N,81,128
2024-03-24,08:40:00,"2024-03-24 08:40:00",05F0055N,05F0001N,81.66666666666667,150
2024-03-24,08:45:00,"2024-03-24 08:45:00",05F0055N,05F0001N,79,144
2024-03-24,08:50:00,"2024-03-24 08:50:00",05F0055N,05F0001N,80,173
2024-03-24,08:55:00,"2024-03-24 08:55:00",05F0055N,05F0001N,78.66666666666667,146
2024-03-24,09:00:00,"2024-03-24 09:00:00",05F0055N,05F0001N,78.66666666666667,151
2024-03-24,09:05:00,"2024-03-24 09:05:00",05F0055N,05F0001N,77.66666666666667,159
2024-03-24,09:10:00,"2024-03-24 09:10:00",05F0055N,05F0001N,78.33333333333333,154
2024-03-24,09:15:00,"2024-03-24 09:15:00",05F0055N,05F0001N,79,160
2024-03-24,09:20:00,"2024-03-24 09:20:00",05F0055N,05F0001N,77.66666666666667,147
2024-03-24,09:25:00,"2024-03-24 09:25:00",05F0055N,05F0001N,76.66666666666667,202
2024-03-24,09:30:00,"2024-03-24 09:30:00",05F0055N,05F0001N,78.66666666666667,158
2024-03-24,09:35:00,"2024-03-24 09:35:00",05F0055N,05F0001N,78.33333333333333,180
2024-03-24,09:40:00,"2024-03-24 09:40:00",05F0055N,05F0001N,79,175
2024-03-24,09:45:00,"2024-03-24 09:45:00",05F0055N,05F0001N,72.33333333333333,198
2024-03-24,09:50:00,"2024-03-24 09:50:00",05F0055N,05F0001N,74,159
2024-03-24,09:55:00,"2024-03-24 09:55:00",05F0055N,05F0001N,72.66666666666667,201
2024-03-24,10:00:00,"2024-03-24 10:00:00",05F0055N,05F0001N,74,180
2024-03-24,10:05:00,"2024-03-24 10:05:00",05F0055N,05F0001N,75,194
2024-03-24,10:10:00,"2024-03-24 10:10:00",05F0055N,05F0001N,74.33333333333333,180
2024-03-24,10:15:00,"2024-03-24 10:15:00",05F0055N,05F0001N,73,161
2024-03-24,10:20:00,"2024-03-24 10:20:00",05F0055N,05F0001N,70.66666666666667,210
2024-03-24,10:25:00,"2024-03-24 10:25:00",05F0055N,05F0001N,75,180
2024-03-24,10:30:00,"2024-03-24 10:30:00",05F0055N,05F0001N,75,178
2024-03-24,10:35:00,"2024-03-24 10:35:00",05F0055N,05F0001N,74.33333333333333,155
2024-03-24,10:40:00,"2024-03-24 10:40:00",05F0055N,05F0001N,74,161
2024-03-24,10:45:00,"2024-03-24 10:45:00",05F0055N,05F0001N,74.33333333333333,194
2024-03-24,10:50:00,"2024-03-24 10:50:00",05F0055N,05F0001N,75.33333333333333,178
2024-03-24,10:55:00,"2024-03-24 10:55:00",05F0055N,05F0001N,75,167
2024-03-24,11:00:00,"2024-03-24 11:00:00",05F0055N,05F0001N,75,183
2024-03-24,11:05:00,"2024-03-24 11:05:00",05F0055N,05F0001N,75,175
2024-03-24,11:10:00,"2024-03-24 11:10:00",05F0055N,05F0001N,72,176
2024-03-24,11:15:00,"2024-03-24 11:15:00",05F0055N,05F0001N,74,185
2024-03-24,11:20:00,"2024-03-24 11:20:00",05F0055N,05F0001N,74,179
2024-03-24,11:25:00,"2024-03-24 11:25:00",05F0055N,05F0001N,76.66666666666667,162
2024-03-24,11:30:00,"2024-03-24 11:30:00",05F0055N,05F0001N,72.33333333333333,163
2024-03-24,11:35:00,"2024-03-24 11:35:00",05F0055N,05F0001N,70,188
2024-03-24,11:40:00,"2024-03-24 11:40:00",05F0055N,05F0001N,68,191
2024-03-24,11:45:00,"2024-03-24 11:45:00",05F0055N,05F0001N,74,146
2024-03-24,11:50:00,"2024-03-24 11:50:00",05F0055N,05F0001N,75,180
2024-03-24,11:55:00,"2024-03-24 11:55:00",05F0055N,05F0001N,75.66666666666667,178
2024-03-24,12:00:00,"2024-03-24 12:00:00",05F0055N,05F0001N,75.66666666666667,117
2024-03-24,12:05:00,"2024-03-24 12:05:00",05F0055N,05F0001N,77.66666666666667,168
2024-03-24,12:10:00,"2024-03-24 12:10:00",05F0055N,05F0001N,71.66666666666667,149
2024-03-24,12:15:00,"2024-03-24 12:15:00",05F0055N,05F0001N,68,199
2024-03-24,12:20:00,"2024-03-24 12:20:00",05F0055N,05F0001N,73,190
2024-03-24,12:25:00,"2024-03-24 12:25:00",05F0055N,05F0001N,75,182
2024-03-24,12:30:00,"2024-03-24 12:30:00",05F0055N,05F0001N,75,155
2024-03-24,12:35:00,"2024-03-24 12:35:00",05F0055N,05F0001N,73.33333333333333,148
2024-03-24,12:40:00,"2024-03-24 12:40:00",05F0055N,05F0001N,74,172
2024-03-24,12:45:00,"2024-03-24 12:45:00",05F0055N,05F0001N,71.66666666666667,182
2024-03-24,12:50:00,"2024-03-24 12:50:00",05F0055N,05F0001N,74.66666666666667,164
2024-03-24,12:55:00,"2024-03-24 12:55:00",05F0055N,05F0001N,75,160
2024-03-24,13:00:00,"2024-03-24 13:00:00",05F0055N,05F0001N,68.66666666666667,192
2024-03-24,13:05:00,"2024-03-24 13:05:00",05F0055N,05F0001N,76.33333333333333,154
2024-03-24,13:10:00,"2024-03-24 13:10:00",05F0055N,05F0001N,71.66666666666667,177
2024-03-24,13:15:00,"2024-03-24 13:15:00",05F0055N,05F0001N,73.33333333333333,173
2024-03-24,13:20:00,"2024-03-24 13:20:00",05F0055N,05F0001N,74,177
2024-03-24,13:25:00,"2024-03-24 13:25:00",05F0055N,05F0001N,74,161
2024-03-24,13:30:00,"2024-03-24 13:30:00",05F0055N,05F0001N,71.66666666666667,176
2024-03-24,13:35:00,"2024-03-24 13:35:00",05F0055N,05F0001N,68,161
2024-03-24,13:40:00,"2024-03-24 13:40:00",05F0055N,05F0001N,67.33333333333333,175
2024-03-24,13:45:00,"2024-03-24 13:45:00",05F0055N,05F0001N,66.66666666666667,172
2024-03-24,13:50:00,"2024-03-24 13:50:00",05F0055N,05F0001N,66.66666666666667,188
2024-03-24,13:55:00,"2024-03-24 13:55:00",05F0055N,05F0001N,61,177
2024-03-24,14:00:00,"2024-03-24 14:00:00",05F0055N,05F0001N,61,168
2024-03-24,14:05:00,"2024-03-24 14:05:00",05F0055N,05F0001N,54,166
2024-03-24,14:10:00,"2024-03-24 14:10:00",05F0055N,05F0001N,56,196
2024-03-24,14:15:00,"2024-03-24 14:15:00",05F0055N,05F0001N,55,179
2024-03-24,14:20:00,"2024-03-24 14:20:00",05F0055N,05F0001N,53.25,161
2024-03-24,14:25:00,"2024-03-24 14:25:00",05F0055N,05F0001N,48.666666666666664,180
2024-03-24,14:30:00,"2024-03-24 14:30:00",05F0055N,05F0001N,45.666666666666664,180
2024-03-24,14:35:00,"2024-03-24 14:35:00",05F0055N,05F0001N,46,186
2024-03-24,14:40:00,"2024-03-24 14:40:00",05F0055N,05F0001N,43,181
2024-03-24,14:45:00,"2024-03-24 14:45:00",05F0055N,05F0001N,39,177
2024-03-24,14:50:00,"2024-03-24 14:50:00",05F0055N,05F0001N,29.333333333333332,167
2024-03-24,14:55:00,"2024-03-24 14:55:00",05F0055N,05F0001N,36.666666666666664,161
2024-03-24,15:00:00,"2024-03-24 15:00:00",05F0055N,05F0001N,34.666666666666664,180
2024-03-24,15:05:00,"2024-03-24 15:05:00",05F0055N,05F0001N,36,176
2024-03-24,15:10:00,"2024-03-24 15:10:00",05F0055N,05F0001N,33.333333333333336,175
2024-03-24,15:15:00,"2024-03-24 15:15:00",05F0055N,05F0001N,32,184
2024-03-24,15:20:00,"2024-03-24 15:20:00",05F0055N,05F0001N,31.333333333333332,184
2024-03-24,15:25:00,"2024-03-24 15:25:00",05F0055N,05F0001N,32,198
2024-03-24,15:30:00,"2024-03-24 15:30:00",05F0055N,05F0001N,24.666666666666668,171
2024-03-24,15:35:00,"2024-03-24 15:35:00",05F0055N,05F0001N,29.333333333333332,176
2024-03-24,15:40:00,"2024-03-24 15:40:00",05F0055N,05F0001N,27.666666666666668,184
2024-03-24,15:45:00,"2024-03-24 15:45:00",05F0055N,05F0001N,28,173
2024-03-24,15:50:00,"2024-03-24 15:50:00",05F0055N,05F0001N,28,184
2024-03-24,15:55:00,"2024-03-24 15:55:00",05F0055N,05F0001N,28,165
2024-03-24,16:00:00,"2024-03-24 16:00:00",05F0055N,05F0001N,28,182
2024-03-24,16:05:00,"2024-03-24 16:05:00",05F0055N,05F0001N,28,167
2024-03-24,16:10:00,"2024-03-24 16:10:00",05F0055N,05F0001N,29.333333333333332,194
2024-03-24,16:15:00,"2024-03-24 16:15:00",05F0055N,05F0001N,32,185
2024-03-24,16:20:00,"2024-03-24 16:20:00",05F0055N,05F0001N,32,176
2024-03-24,16:25:00,"2024-03-24 16:25:00",05F0055N,05F0001N,32,208
2024-03-24,16:30:00,"2024-03-24 16:30:00",05F0055N,05F0001N,31.333333333333332,175
2024-03-24,16:35:00,"2024-03-24 16:35:00",05F0055N,05F0001N,32,178
2024-03-24,16:40:00,"2024-03-24 16:40:00",05F0055N,05F0001N,30.666666666666668,197
2024-03-24,16:45:00,"2024-03-24 16:45:00",05F0055N,05F0001N,32,200
2024-03-24,16:50:00,"2024-03-24 16:50:00",05F0055N,05F0001N,32,180
2024-03-24,16:55:00,"2024-03-24 16:55:00",05F0055N,05F0001N,33.333333333333336,192
2024-03-24,17:00:00,"2024-03-24 17:00:00",05F0055N,05F0001N,33.333333333333336,206
2024-03-24,17:05:00,"2024-03-24 17:05:00",05F0055N,05F0001N,36,201
2024-03-24,17:10:00,"2024-03-24 17:10:00",05F0055N,05F0001N,32.666666666666664,181
2024-03-24,17:15:00,"2024-03-24 17:15:00",05F0055N,05F0001N,32,200
2024-03-24,17:20:00,"2024-03-24 17:20:00",05F0055N,05F0001N,33.333333333333336,200
2024-03-24,17:25:00,"2024-03-24 17:25:00",05F0055N,05F0001N,36,192
2024-03-24,17:30:00,"2024-03-24 17:30:00",05F0055N,05F0001N,34.666666666666664,186
2024-03-24,17:35:00,"2024-03-24 17:35:00",05F0055N,05F0001N,32,190
2024-03-24,17:40:00,"2024-03-24 17:40:00",05F0055N,05F0001N,32,202
2024-03-24,17:45:00,"2024-03-24 17:45:00",05F0055N,05F0001N,32,195
2024-03-24,17:50:00,"2024-03-24 17:50:00",05F0055N,05F0001N,32,189
2024-03-24,17:55:00,"2024-03-24 17:55:00",05F0055N,05F0001N,32,188
2024-03-24,18:00:00,"2024-03-24 18:00:00",05F0055N,05F0001N,32,198
2024-03-24,18:05:00,"2024-03-24 18:05:00",05F0055N,05F0001N,29.75,211
2024-03-24,18:10:00,"2024-03-24 18:10:00",05F0055N,05F0001N,36,209
2024-03-24,18:15:00,"2024-03-24 18:15:00",05F0055N,05F0001N,33.333333333333336,203
2024-03-24,18:20:00,"2024-03-24 18:20:00",05F0055N,05F0001N,36,197
2024-03-24,18:25:00,"2024-03-24 18:25:00",05F0055N,05F0001N,36,200
2024-03-24,18:30:00,"2024-03-24 18:30:00",05F0055N,05F0001N,36,208
2024-03-24,18:35:00,"2024-03-24 18:35:00",05F0055N,05F0001N,36,204
2024-03-24,18:40:00,"2024-03-24 18:40:00",05F0055N,05F0001N,38,195
2024-03-24,18:45:00,"2024-03-24 18:45:00",05F0055N,05F0001N,39,203
2024-03-24,18:50:00,"2024-03-24 18:50:00",05F0055N,05F0001N,43,204
2024-03-24,18:55:00,"2024-03-24 18:55:00",05F0055N,05F0001N,48.666666666666664,196
2024-03-24,19:00:00,"2024-03-24 19:00:00",05F0055N,05F0001N,46,191
2024-03-24,19:05:00,"2024-03-24 19:05:00",05F0055N,05F0001N,47.333333333333336,189
2024-03-24,19:10:00,"2024-03-24 19:10:00",05F0055N,05F0001N,50,184
2024-03-24,19:15:00,"2024-03-24 19:15:00",05F0055N,05F0001N,46.666666666666664,193
2024-03-24,19:20:00,"2024-03-24 19:20:00",05F0055N,05F0001N,46,210
2024-03-24,19:25:00,"2024-03-24 19:25:00",05F0055N,05F0001N,44.666666666666664,162
2024-03-24,19:30:00,"2024-03-24 19:30:00",05F0055N,05F0001N,32,93
2024-03-24,19:35:00,"2024-03-24 19:35:00",05F0055N,05F0001N,27,169
2024-03-24,19:40:00,"2024-03-24 19:40:00",05F0055N,05F0001N,25.666666666666668,197
2024-03-24,19:45:00,"2024-03-24 19:45:00",05F0055N,05F0001N,34.666666666666664,194
2024-03-24,19:50:00,"2024-03-24 19:50:00",05F0055N,05F0001N,36.333333333333336,194
2024-03-24,19:55:00,"2024-03-24 19:55:00",05F0055N,05F0001N,36,200
2024-03-24,20:00:00,"2024-03-24 20:00:00",05F0055N,05F0001N,37,211
2024-03-24,20:05:00,"2024-03-24 20:05:00",05F0055N,05F0001N,36,199
2024-03-24,20:10:00,"2024-03-24 20:10:00",05F0055N,05F0001N,36,194
2024-03-24,20:15:00,"2024-03-24 20:15:00",05F0055N,05F0001N,37,221
2024-03-24,20:20:00,"2024-03-24 20:20:00",05F0055N,05F0001N,43,204
2024-03-24,20:25:00,"2024-03-24 20:25:00",05F0055N,05F0001N,43,216
2024-03-24,20:30:00,"2024-03-24 20:30:00",05F0055N,05F0001N,40.333333333333336,223
2024-03-24,20:35:00,"2024-03-24 20:35:00",05F0055N,05F0001N,50,218
2024-03-24,20:40:00,"2024-03-24 20:40:00",05F0055N,05F0001N,52.666666666666664,218
2024-03-24,20:45:00,"2024-03-24 20:45:00",05F0055N,05F0001N,61.666666666666664,235
2024-03-24,20:50:00,"2024-03-24 20:50:00",05F0055N,05F0001N,63,214
2024-03-24,20:55:00,"2024-03-24 20:55:00",05F0055N,05F0001N,72.66666666666667,174
2024-03-24,21:00:00,"2024-03-24 21:00:00",05F0055N,05F0001N,75,187
2024-03-24,21:05:00,"2024-03-24 21:05:00",05F0055N,05F0001N,76.33333333333333,155
2024-03-24,21:10:00,"2024-03-24 21:10:00",05F0055N,05F0001N,72,202
2024-03-24,21:15:00,"2024-03-24 21:15:00",05F0055N,05F0001N,77.66666666666667,162
2024-03-24,21:20:00,"2024-03-24 21:20:00",05F0055N,05F0001N,75,159
2024-03-24,21:25:00,"2024-03-24 21:25:00",05F0055N,05F0001N,74,186
2024-03-24,21:30:00,"2024-03-24 21:30:00",05F0055N,05F0001N,74,181
2024-03-24,21:35:00,"2024-03-24 21:35:00",05F0055N,05F0001N,74,173
2024-03-24,21:40:00,"2024-03-24 21:40:00",05F0055N,05F0001N,72.33333333333333,210
2024-03-24,21:45:00,"2024-03-24 21:45:00",05F0055N,05F0001N,72,198
2024-03-24,21:50:00,"2024-03-24 21:50:00",05F0055N,05F0001N,75,171
2024-03-24,21:55:00,"2024-03-24 21:55:00",05F0055N,05F0001N,74,172
2024-03-24,22:00:00,"2024-03-24 22:00:00",05F0055N,05F0001N,78.66666666666667,154
2024-03-24,22:05:00,"2024-03-24 22:05:00",05F0055N,05F0001N,77,183
2024-03-24,22:10:00,"2024-03-24 22:10:00",05F0055N,05F0001N,74,179
2024-03-24,22:15:00,"2024-03-24 22:15:00",05F0055N,05F0001N,76.33333333333333,148
2024-03-24,22:20:00,"2024-03-24 22:20:00",05F0055N,05F0001N,75,134
2024-03-24,22:25:00,"2024-03-24 22:25:00",05F0055N,05F0001N,75.66666666666667,183
2024-03-24,22:30:00,"2024-03-24 22:30:00",05F0055N,05F0001N,74.25,178
2024-03-24,22:35:00,"2024-03-24 22:35:00",05F0055N,05F0001N,74,190
2024-03-24,22:40:00,"2024-03-24 22:40:00",05F0055N,05F0001N,74,204
2024-03-24,22:45:00,"2024-03-24 22:45:00",05F0055N,05F0001N,78.33333333333333,172
2024-03-24,22:50:00,"2024-03-24 22:50:00",05F0055N,05F0001N,74,160
2024-03-24,22:55:00,"2024-03-24 22:55:00",05F0055N,05F0001N,71.66666666666667,190
2024-03-24,23:00:00,"2024-03-24 23:00:00",05F0055N,05F0001N,75,170
2024-03-24,23:05:00,"2024-03-24 23:05:00",05F0055N,05F0001N,69.33333333333333,174
2024-03-24,23:10:00,"2024-03-24 23:10:00",05F0055N,05F0001N,73.5,206
2024-03-24,23:15:00,"2024-03-24 23:15:00",05F0055N,05F0001N,75.33333333333333,191
2024-03-24,23:20:00,"2024-03-24 23:20:00",05F0055N,05F0001N,78.33333333333333,176
2024-03-24,23:25:00,"2024-03-24 23:25:00",05F0055N,05F0001N,75,176
2024-03-24,23:30:00,"2024-03-24 23:30:00",05F0055N,05F0001N,82,119
2024-03-24,23:35:00,"2024-03-24 23:35:00",05F0055N,05F0001N,86,84
2024-03-24,23:40:00,"2024-03-24 23:40:00",05F0055N,05F0001N,84.66666666666667,104
2024-03-24,23:45:00,"2024-03-24 23:45:00",05F0055N,05F0001N,82,90
2024-03-24,23:50:00,"2024-03-24 23:50:00",05F0055N,05F0001N,84,52
2024-03-24,23:55:00,"2024-03-24 23:55:00",05F0055N,05F0001N,82,78
2024-03-30,00:00:00,"2024-03-30 00:00:00",05F0055N,05F0001N,86,41
2024-03-30,00:05:00,"2024-03-30 00:05:00",05F0055N,05F0001N,83.33333333333333,43
2024-03-30,00:10:00,"2024-03-30 00:10:00",05F0055N,05F0001N,83.66666666666667,40
2024-03-30,00:15:00,"2024-03-30 00:15:00",05F0055N,05F0001N,84,28
2024-03-30,00:20:00,"2024-03-30 00:20:00",05F0055N,05F0001N,82.5,40
2024-03-30,00:25:00,"2024-03-30 00:25:00",05F0055N,05F0001N,84.33333333333333,27
2024-03-30,00:30:00,"2024-03-30 00:30:00",05F0055N,05F0001N,88,38
2024-03-30,00:35:00,"2024-03-30 00:35:00",05F0055N,05F0001N,84,25
2024-03-30,00:40:00,"2024-03-30 00:40:00",05F0055N,05F0001N,82.5,20
2024-03-30,00:45:00,"2024-03-30 00:45:00",05F0055N,05F0001N,88,34
2024-03-30,00:50:00,"2024-03-30 00:50:00",05F0055N,05F0001N,82.33333333333333,30
2024-03-30,00:55:00,"2024-03-30 00:55:00",05F0055N,05F0001N,86,20
2024-03-30,01:00:00,"2024-03-30 01:00:00",05F0055N,05F0001N,81,32
2024-03-30,01:05:00,"2024-03-30 01:05:00",05F0055N,05F0001N,86,17
2024-03-30,01:10:00,"2024-03-30 01:10:00",05F0055N,05F0001N,84.5,26
2024-03-30,01:15:00,"2024-03-30 01:15:00",05F0055N,05F0001N,86,19
2024-03-30,01:20:00,"2024-03-30 01:20:00",05F0055N,05F0001N,90,22
2024-03-30,01:25:00,"2024-03-30 01:25:00",05F0055N,05F0001N,89,21
2024-03-30,01:30:00,"2024-03-30 01:30:00",05F0055N,05F0001N,86.33333333333333,29
2024-03-30,01:35:00,"2024-03-30 01:35:00",05F0055N,05F0001N,86,17
2024-03-30,01:40:00,"2024-03-30 01:40:00",05F0055N,05F0001N,87,30
2024-03-30,01:45:00,"2024-03-30 01:45:00",05F0055N,05F0001N,93.5,24
2024-03-30,01:50:00,"2024-03-30 01:50:00",05F0055N,05F0001N,85,22
2024-03-30,01:55:00,"2024-03-30 01:55:00",05F0055N,05F0001N,85,15
2024-03-30,02:00:00,"2024-03-30 02:00:00",05F0055N,05F0001N,91.33333333333333,28
2024-03-30,02:05:00,"2024-03-30 02:05:00",05F0055N,05F0001N,89.5,18
2024-03-30,02:10:00,"2024-03-30 02:10:00",05F0055N,05F0001N,98,17
2024-03-30,02:15:00,"2024-03-30 02:15:00",05F0055N,05F0001N,88,19
2024-03-30,02:20:00,"2024-03-30 02:20:00",05F0055N,05F0001N,83.66666666666667,7
2024-03-30,02:25:00,"2024-03-30 02:25:00",05F0055N,05F0001N,90.5,26
2024-03-30,02:30:00,"2024-03-30 02:30:00",05F0055N,05F0001N,90.5,21
2024-03-30,02:35:00,"2024-03-30 02:35:00",05F0055N,05F0001N,83.5,9
2024-03-30,02:40:00,"2024-03-30 02:40:00",05F0055N,05F0001N,85.5,12
2024-03-30,02:45:00,"2024-03-30 02:45:00",05F0055N,05F0001N,88,19
2024-03-30,02:50:00,"2024-03-30 02:50:00",05F0055N,05F0001N,86,12
2024-03-30,02:55:00,"2024-03-30 02:55:00",05F0055N,05F0001N,82,17
2024-03-30,03:00:00,"2024-03-30 03:00:00",05F0055N,05F0001N,94.5,11
2024-03-30,03:05:00,"2024-03-30 03:05:00",05F0055N,05F0001N,86,19
2024-03-30,03:10:00,"2024-03-30 03:10:00",05F0055N,05F0001N,88,20
2024-03-30,03:15:00,"2024-03-30 03:15:00",05F0055N,05F0001N,82,11
2024-03-30,03:20:00,"2024-03-30 03:20:00",05F0055N,05F0001N,84.5,14
2024-03-30,03:25:00,"2024-03-30 03:25:00",05F0055N,05F0001N,86,12
2024-03-30,03:30:00,"2024-03-30 03:30:00",05F0055N,05F0001N,85,21
2024-03-30,03:35:00,"2024-03-30 03:35:00",05F0055N,05F0001N,86,21
2024-03-30,03:40:00,"2024-03-30 03:40:00",05F0055N,05F0001N,85,23
2024-03-30,03:45:00,"2024-03-30 03:45:00",05F0055N,05F0001N,90,15
2024-03-30,03:50:00,"2024-03-30 03:50:00",05F0055N,05F0001N,82.5,20
2024-03-30,03:55:00,"2024-03-30 03:55:00",05F0055N,05F0001N,84,18
2024-03-30,04:00:00,"2024-03-30 04:00:00",05F0055N,05F0001N,61,25
2024-03-30,04:05:00,"2024-03-30 04:05:00",05F0055N,05F0001N,88.5,17
2024-03-30,04:10:00,"2024-03-30 04:10:00",05F0055N,05F0001N,84,20
2024-03-30,04:15:00,"2024-03-30 04:15:00",05F0055N,05F0001N,88,15
2024-03-30,04:20:00,"2024-03-30 04:20:00",05F0055N,05F0001N,86,14
2024-03-30,04:25:00,"2024-03-30 04:25:00",05F0055N,05F0001N,86.33333333333333,23
2024-03-30,04:30:00,"2024-03-30 04:30:00",05F0055N,05F0001N,81.66666666666667,23
2024-03-30,04:35:00,"2024-03-30 04:35:00",05F0055N,05F0001N,81.5,17
2024-03-30,04:40:00,"2024-03-30 04:40:00",05F0055N,05F0001N,81,21
2024-03-30,04:45:00,"2024-03-30 04:45:00",05F0055N,05F0001N,84,26
2024-03-30,04:50:00,"2024-03-30 04:50:00",05F0055N,05F0001N,76.66666666666667,24
2024-03-30,04:55:00,"2024-03-30 04:55:00",05F0055N,05F0001N,87.33333333333333,29
2024-03-30,05:00:00,"2024-03-30 05:00:00",05F0055N,05F0001N,86,23
2024-03-30,05:05:00,"2024-03-30 05:05:00",05F0055N,05F0001N,80.5,16
2024-03-30,05:10:00,"2024-03-30 05:10:00",05F0055N,05F0001N,82.5,20
2024-03-30,05:15:00,"2024-03-30 05:15:00",05F0055N,05F0001N,84,22
2024-03-30,05:20:00,"2024-03-30 05:20:00",05F0055N,05F0001N,86,31
2024-03-30,05:25:00,"2024-03-30 05:25:00",05F0055N,05F0001N,88,35
2024-03-30,05:30:00,"2024-03-30 05:30:00",05F0055N,05F0001N,86,32
2024-03-30,05:35:00,"2024-03-30 05:35:00",05F0055N,05F0001N,88,30
2024-03-30,05:40:00,"2024-03-30 05:40:00",05F0055N,05F0001N,83,32
2024-03-30,05:45:00,"2024-03-30 05:45:00",05F0055N,05F0001N,87,42
2024-03-30,05:50:00,"2024-03-30 05:50:00",05F0055N,05F0001N,88,40
2024-03-30,05:55:00,"2024-03-30 05:55:00",05F0055N,05F0001N,71.66666666666667,33
2024-03-30,06:00:00,"2024-03-30 06:00:00",05F0055N,05F0001N,83,36
2024-03-30,06:05:00,"2024-03-30 06:05:00",05F0055N,05F0001N,87,45
2024-03-30,06:10:00,"2024-03-30 06:10:00",05F0055N,05F0001N,83.66666666666667,41
2024-03-30,06:15:00,"2024-03-30 06:15:00",05F0055N,05F0001N,84.33333333333333,42
2024-03-30,06:20:00,"2024-03-30 06:20:00",05F0055N,05F0001N,84.33333333333333,66
2024-03-30,06:25:00,"2024-03-30 06:25:00",05F0055N,05F0001N,86.66666666666667,57
2024-03-30,06:30:00,"2024-03-30 06:30:00",05F0055N,05F0001N,87.33333333333333,61
2024-03-30,06:35:00,"2024-03-30 06:35:00",05F0055N,05F0001N,82.33333333333333,62
2024-03-30,06:40:00,"2024-03-30 06:40:00",05F0055N,05F0001N,84,67
2024-03-30,06:45:00,"2024-03-30 06:45:00",05F0055N,05F0001N,87,71
2024-03-30,06:50:00,"2024-03-30 06:50:00",05F0055N,05F0001N,85,68
2024-03-30,06:55:00,"2024-03-30 06:55:00",05F0055N,05F0001N,83,73
2024-03-30,07:00:00,"2024-03-30 07:00:00",05F0055N,05F0001N,81,79
2024-03-30,07:05:00,"2024-03-30 07:05:00",05F0055N,05F0001N,81,83
2024-03-30,07:10:00,"2024-03-30 07:10:00",05F0055N,05F0001N,78.66666666666667,85
2024-03-30,07:15:00,"2024-03-30 07:15:00",05F0055N,05F0001N,79.66666666666667,105
2024-03-30,07:20:00,"2024-03-30 07:20:00",05F0055N,05F0001N,78.66666666666667,76
2024-03-30,07:25:00,"2024-03-30 07:25:00",05F0055N,05F0001N,71.33333333333333,94
2024-03-30,07:30:00,"2024-03-30 07:30:00",05F0055N,05F0001N,68.33333333333333,105
2024-03-30,07:35:00,"2024-03-30 07:35:00",05F0055N,05F0001N,57,83
2024-03-30,07:40:00,"2024-03-30 07:40:00",05F0055N,05F0001N,78,114
2024-03-30,07:45:00,"2024-03-30 07:45:00",05F0055N,05F0001N,58,102
2024-03-30,07:50:00,"2024-03-30 07:50:00",05F0055N,05F0001N,79.66666666666667,74
2024-03-30,07:55:00,"2024-03-30 07:55:00",05F0055N,05F0001N,79.66666666666667,111
2024-03-30,08:00:00,"2024-03-30 08:00:00",05F0055N,05F0001N,82.33333333333333,83
2024-03-30,08:05:00,"2024-03-30 08:05:00",05F0055N,05F0001N,81,118
2024-03-30,08:10:00,"2024-03-30 08:10:00",05F0055N,05F0001N,82,102
2024-03-30,08:15:00,"2024-03-30 08:15:00",05F0055N,05F0001N,60.666666666666664,92
2024-03-30,08:20:00,"2024-03-30 08:20:00",05F0055N,05F0001N,80.33333333333333,90
2024-03-30,08:25:00,"2024-03-30 08:25:00",05F0055N,05F0001N,82.33333333333333,82
2024-03-30,08:30:00,"2024-03-30 08:30:00",05F0055N,05F0001N,79.66666666666667,105
2024-03-30,08:35:00,"2024-03-30 08:35:00",05F0055N,05F0001N,82,115
2024-03-30,08:40:00,"2024-03-30 08:40:00",05F0055N,05F0001N,79.66666666666667,137
2024-03-30,08:45:00,"2024-03-30 08:45:00",05F0055N,05F0001N,81,121
2024-03-30,08:50:00,"2024-03-30 08:50:00",05F0055N,05F0001N,77.66666666666667,91
2024-03-30,08:55:00,"2024-03-30 08:55:00",05F0055N,05F0001N,76.33333333333333,104
2024-03-30,09:00:00,"2024-03-30 09:00:00",05F0055N,05F0001N,77.66666666666667,134
2024-03-30,09:05:00,"2024-03-30 09:05:00",05F0055N,05F0001N,82.66666666666667,95
2024-03-30,09:10:00,"2024-03-30 09:10:00",05F0055N,05F0001N,76.33333333333333,129
2024-03-30,09:15:00,"2024-03-30 09:15:00",05F0055N,05F0001N,77.66666666666667,110
2024-03-30,09:20:00,"2024-03-30 09:20:00",05F0055N,05F0001N,79.33333333333333,149
2024-03-30,09:25:00,"2024-03-30 09:25:00",05F0055N,05F0001N,79.33333333333333,72
2024-03-30,09:30:00,"2024-03-30 09:30:00",05F0055N,05F0001N,72,168
2024-03-30,09:35:00,"2024-03-30 09:35:00",05F0055N,05F0001N,68.66666666666667,101
2024-03-30,09:40:00,"2024-03-30 09:40:00",05F0055N,05F0001N,77.66666666666667,160
2024-03-30,09:45:00,"2024-03-30 09:45:00",05F0055N,05F0001N,78.66666666666667,123
2024-03-30,09:50:00,"2024-03-30 09:50:00",05F0055N,05F0001N,79.66666666666667,128
