Date(TimeStamp),Time(TimeStamp),TimeStamp,GantryFrom,GantryTo,avg(Speed),sum(Volume)
2025-02-23,09:00:00,"2025-02-23 09:00:00",05F0287N,05F0055N,79,129
2025-02-23,09:05:00,"2025-02-23 09:05:00",05F0287N,05F0055N,79,145
2025-02-23,09:10:00,"2025-02-23 09:10:00",05F0287N,05F0055N,75.66666666666667,155
2025-02-23,09:15:00,"2025-02-23 09:15:00",05F0287N,05F0055N,75.33333333333333,139
2025-02-23,09:20:00,"2025-02-23 09:20:00",05F0287N,05F0055N,75,169
2025-02-23,09:25:00,"2025-02-23 09:25:00",05F0287N,05F0055N,74,93
2025-02-23,09:30:00,"2025-02-23 09:30:00",05F0287N,05F0055N,69.33333333333333,181
2025-02-23,09:35:00,"2025-02-23 09:35:00",05F0287N,05F0055N,75,197
2025-02-23,09:40:00,"2025-02-23 09:40:00",05F0287N,05F0055N,74,177
2025-02-23,09:45:00,"2025-02-23 09:45:00",05F0287N,05F0055N,72,166
2025-02-23,09:50:00,"2025-02-23 09:50:00",05F0287N,05F0055N,72,187
2025-02-23,09:55:00,"2025-02-23 09:55:00",05F0287N,05F0055N,72,161
2025-02-23,10:00:00,"2025-02-23 10:00:00",05F0287N,05F0055N,67.33333333333333,173
2025-02-23,10:05:00,"2025-02-23 10:05:00",05F0287N,05F0055N,68,200
2025-02-23,10:10:00,"2025-02-23 10:10:00",05F0287N,05F0055N,69.33333333333333,191
2025-02-23,10:15:00,"2025-02-23 10:15:00",05F0287N,05F0055N,65.33333333333333,174
2025-02-23,10:20:00,"2025-02-23 10:20:00",05F0287N,05F0055N,62,191
2025-02-23,10:25:00,"2025-02-23 10:25:00",05F0287N,05F0055N,63,208
2025-02-23,10:30:00,"2025-02-23 10:30:00",05F0287N,05F0055N,63,186
2025-02-23,10:35:00,"2025-02-23 10:35:00",05F0287N,05F0055N,64,198
2025-02-23,10:40:00,"2025-02-23 10:40:00",05F0287N,05F0055N,64,181
2025-02-23,10:45:00,"2025-02-23 10:45:00",05F0287N,05F0055N,63,200
2025-02-23,10:50:00,"2025-02-23 10:50:00",05F0287N,05F0055N,61,189
2025-02-23,10:55:00,"2025-02-23 10:55:00",05F0287N,05F0055N,61,178
2025-02-23,11:00:00,"2025-02-23 11:00:00",05F0287N,05F0055N,61,200
2025-02-23,11:05:00,"2025-02-23 11:05:00",05F0287N,05F0055N,61,192
2025-02-23,11:10:00,"2025-02-23 11:10:00",05F0287N,05F0055N,59.666666666666664,179
2025-02-23,11:15:00,"2025-02-23 11:15:00",05F0287N,05F0055N,58.333333333333336,173
2025-02-23,11:20:00,"2025-02-23 11:20:00",05F0287N,05F0055N,59.666666666666664,202
2025-02-23,11:25:00,"2025-02-23 11:25:00",05F0287N,05F0055N,59.666666666666664,186
2025-02-23,11:30:00,"2025-02-23 11:30:00",05F0287N,05F0055N,57,178
2025-02-23,11:35:00,"2025-02-23 11:35:00",05F0287N,05F0055N,57,219
2025-02-23,11:40:00,"2025-02-23 11:40:00",05F0287N,05F0055N,57,195
2025-02-23,11:45:00,"2025-02-23 11:45:00",05F0287N,05F0055N,57,196
2025-02-23,11:50:00,"2025-02-23 11:50:00",05F0287N,05F0055N,57,196
2025-02-23,11:55:00,"2025-02-23 11:55:00",05F0287N,05F0055N,56,165
2025-02-23,12:00:00,"2025-02-23 12:00:00",05F0287N,05F0055N,56,206
2025-02-23,12:05:00,"2025-02-23 12:05:00",05F0287N,05F0055N,56,187
2025-02-23,12:10:00,"2025-02-23 12:10:00",05F0287N,05F0055N,56,200
2025-02-23,12:15:00,"2025-02-23 12:15:00",05F0287N,05F0055N,56,195
2025-02-23,12:20:00,"2025-02-23 12:20:00",05F0287N,05F0055N,56,203
2025-02-23,12:25:00,"2025-02-23 12:25:00",05F0287N,05F0055N,56,199
2025-02-23,12:30:00,"2025-02-23 12:30:00",05F0287N,05F0055N,55,179
2025-02-23,12:35:00,"2025-02-23 12:35:00",05F0287N,05F0055N,54,202
2025-02-23,12:40:00,"2025-02-23 12:40:00",05F0287N,05F0055N,54,190
2025-02-23,12:45:00,"2025-02-23 12:45:00",05F0287N,05F0055N,54,191
2025-02-23,12:50:00,"2025-02-23 12:50:00",05F0287N,05F0055N,54,192
2025-02-23,12:55:00,"2025-02-23 12:55:00",05F0287N,05F0055N,52.666666666666664,192
2025-02-23,13:00:00,"2025-02-23 13:00:00",05F0287N,05F0055N,53.333333333333336,206
2025-02-23,13:05:00,"2025-02-23 13:05:00",05F0287N,05F0055N,54,183
2025-02-23,13:10:00,"2025-02-23 13:10:00",05F0287N,05F0055N,54,205
2025-02-23,13:15:00,"2025-02-23 13:15:00",05F0287N,05F0055N,54,197
2025-02-23,13:20:00,"2025-02-23 13:20:00",05F0287N,05F0055N,54,205
2025-02-23,13:25:00,"2025-02-23 13:25:00",05F0287N,05F0055N,56,208
2025-02-23,13:30:00,"2025-02-23 13:30:00",05F0287N,05F0055N,57,196
2025-02-23,13:35:00,"2025-02-23 13:35:00",05F0287N,05F0055N,57,207
2025-02-23,13:40:00,"2025-02-23 13:40:00",05F0287N,05F0055N,57,199
2025-02-23,13:45:00,"2025-02-23 13:45:00",05F0287N,05F0055N,56,197
2025-02-23,13:50:00,"2025-02-23 13:50:00",05F0287N,05F0055N,56,153
2025-02-23,13:55:00,"2025-02-23 13:55:00",05F0287N,05F0055N,54,192
2025-02-23,14:00:00,"2025-02-23 14:00:00",05F0287N,05F0055N,53.333333333333336,205
2025-02-23,14:05:00,"2025-02-23 14:05:00",05F0287N,05F0055N,54,197
2025-02-23,14:10:00,"2025-02-23 14:10:00",05F0287N,05F0055N,54,214
2025-02-23,14:15:00,"2025-02-23 14:15:00",05F0287N,05F0055N,54,213
2025-02-23,14:20:00,"2025-02-23 14:20:00",05F0287N,05F0055N,52.666666666666664,165
2025-02-23,14:25:00,"2025-02-23 14:25:00",05F0287N,05F0055N,50,176
2025-02-23,14:30:00,"2025-02-23 14:30:00",05F0287N,05F0055N,50,204
2025-02-23,14:35:00,"2025-02-23 14:35:00",05F0287N,05F0055N,50,176
2025-02-23,14:40:00,"2025-02-23 14:40:00",05F0287N,05F0055N,49.333333333333336,176
2025-02-23,14:45:00,"2025-02-23 14:45:00",05F0287N,05F0055N,50,187
2025-02-23,14:50:00,"2025-02-23 14:50:00",05F0287N,05F0055N,50,184
2025-02-23,14:55:00,"2025-02-23 14:55:00",05F0287N,05F0055N,50,189
2025-02-23,15:00:00,"2025-02-23 15:00:00",05F0287N,05F0055N,50,174
2025-02-23,15:05:00,"2025-02-23 15:05:00",05F0287N,05F0055N,49,192
2025-02-23,15:10:00,"2025-02-23 15:10:00",05F0287N,05F0055N,50,176
2025-02-23,15:15:00,"2025-02-23 15:15:00",05F0287N,05F0055N,50,184
2025-02-23,15:20:00,"2025-02-23 15:20:00",05F0287N,05F0055N,50,171
2025-02-23,15:25:00,"2025-02-23 15:25:00",05F0287N,05F0055N,50,172
2025-02-23,15:30:00,"2025-02-23 15:30:00",05F0287N,05F0055N,50,165
2025-02-23,15:35:00,"2025-02-23 15:35:00",05F0287N,05F0055N,48.666666666666664,150
2025-02-23,15:40:00,"2025-02-23 15:40:00",05F0287N,05F0055N,50,160
2025-02-23,15:45:00,"2025-02-23 15:45:00",05F0287N,05F0055N,50,186
2025-02-23,15:50:00,"2025-02-23 15:50:00",05F0287N,05F0055N,50,185
2025-02-23,15:55:00,"2025-02-23 15:55:00",05F0287N,05F0055N,50,184
2025-02-23,16:00:00,"2025-02-23 16:00:00",05F0287N,05F0055N,50,180
2025-02-23,16:05:00,"2025-02-23 16:05:00",05F0287N,05F0055N,52.666666666666664,189
2025-02-23,16:10:00,"2025-02-23 16:10:00",05F0287N,05F0055N,51.333333333333336,168
2025-02-23,16:15:00,"2025-02-23 16:15:00",05F0287N,05F0055N,50,159
2025-02-23,16:20:00,"2025-02-23 16:20:00",05F0287N,05F0055N,50,154
2025-02-23,16:25:00,"2025-02-23 16:25:00",05F0287N,05F0055N,52.666666666666664,173
2025-02-23,16:30:00,"2025-02-23 16:30:00",05F0287N,05F0055N,57,200
2025-02-23,16:35:00,"2025-02-23 16:35:00",05F0287N,05F0055N,58.333333333333336,181
2025-02-23,16:40:00,"2025-02-23 16:40:00",05F0287N,05F0055N,66,197
2025-02-23,16:45:00,"2025-02-23 16:45:00",05F0287N,05F0055N,70.66666666666667,181
2025-02-23,16:50:00,"2025-02-23 16:50:00",05F0287N,05F0055N,74,176
2025-02-23,16:55:00,"2025-02-23 16:55:00",05F0287N,05F0055N,77.66666666666667,146
2025-02-23,17:00:00,"2025-02-23 17:00:00",05F0287N,05F0055N,75,131
2025-02-23,17:05:00,"2025-02-23 17:05:00",05F0287N,05F0055N,79,128
2025-02-23,17:10:00,"2025-02-23 17:10:00",05F0287N,05F0055N,80,125
2025-02-23,17:15:00,"2025-02-23 17:15:00",05F0287N,05F0055N,79,117
2025-02-23,17:20:00,"2025-02-23 17:20:00",05F0287N,05F0055N,74,143
2025-02-23,17:25:00,"2025-02-23 17:25:00",05F0287N,05F0055N,77.66666666666667,142
2025-02-23,17:30:00,"2025-02-23 17:30:00",05F0287N,05F0055N,80,129
2025-02-23,17:35:00,"2025-02-23 17:35:00",05F0287N,05F0055N,79.66666666666667,98
2025-02-23,17:40:00,"2025-02-23 17:40:00",05F0287N,05F0055N,79,119
2025-02-23,17:45:00,"2025-02-23 17:45:00",05F0287N,05F0055N,77.66666666666667,150
2025-02-23,17:50:00,"2025-02-23 17:50:00",05F0287N,05F0055N,80,128
2025-02-23,17:55:00,"2025-02-23 17:55:00",05F0287N,05F0055N,77.66666666666667,90
2025-02-23,18:00:00,"2025-02-23 18:00:00",05F0287N,05F0055N,79,155
2025-02-23,18:05:00,"2025-02-23 18:05:00",05F0287N,05F0055N,79,74
2025-02-23,18:10:00,"2025-02-23 18:10:00",05F0287N,05F0055N,78.33333333333333,147
2025-02-23,18:15:00,"2025-02-23 18:15:00",05F0287N,05F0055N,79,143
2025-02-23,18:20:00,"2025-02-23 18:20:00",05F0287N,05F0055N,80,97
2025-02-23,18:25:00,"2025-02-23 18:25:00",05F0287N,05F0055N,81,126
2025-02-23,18:30:00,"2025-02-23 18:30:00",05F0287N,05F0055N,77.66666666666667,119
2025-02-23,18:35:00,"2025-02-23 18:35:00",05F0287N,05F0055N,79.66666666666667,129
2025-02-23,18:40:00,"2025-02-23 18:40:00",05F0287N,05F0055N,80,109
2025-02-23,18:45:00,"2025-02-23 18:45:00",05F0287N,05F0055N,79.33333333333333,146
2025-02-23,18:50:00,"2025-02-23 18:50:00",05F0287N,05F0055N,80,101
2025-02-23,18:55:00,"2025-02-23 18:55:00",05F0287N,05F0055N,81,113
2025-02-23,19:00:00,"2025-02-23 19:00:00",05F0287N,05F0055N,81,116
2025-02-23,19:05:00,"2025-02-23 19:05:00",05F0287N,05F0055N,77.66666666666667,126
2025-02-23,19:10:00,"2025-02-23 19:10:00",05F0287N,05F0055N,79,128
2025-02-23,19:15:00,"2025-02-23 19:15:00",05F0287N,05F0055N,79,117
2025-02-23,19:20:00,"2025-02-23 19:20:00",05F0287N,05F0055N,77.66666666666667,135
2025-02-23,19:25:00,"2025-02-23 19:25:00",05F0287N,05F0055N,79.66666666666667,117
2025-02-23,19:30:00,"2025-02-23 19:30:00",05F0287N,05F0055N,80,153
2025-02-23,19:35:00,"2025-02-23 19:35:00",05F0287N,05F0055N,81,122
2025-02-23,19:40:00,"2025-02-23 19:40:00",05F0287N,05F0055N,79,127
2025-02-23,19:45:00,"2025-02-23 19:45:00",05F0287N,05F0055N,77.66666666666667,135
2025-02-23,19:50:00,"2025-02-23 19:50:00",05F0287N,05F0055N,78.33333333333333,156
2025-02-23,19:55:00,"2025-02-23 19:55:00",05F0287N,05F0055N,74.33333333333333,153
2025-02-23,20:00:00,"2025-02-23 20:00:00",05F0287N,05F0055N,75,151
2025-02-23,20:05:00,"2025-02-23 20:05:00",05F0287N,05F0055N,79,157
2025-02-23,20:10:00,"2025-02-23 20:10:00",05F0287N,05F0055N,76.33333333333333,124
2025-02-23,20:15:00,"2025-02-23 20:15:00",05F0287N,05F0055N,75,164
2025-02-23,20:20:00,"2025-02-23 20:20:00",05F0287N,05F0055N,70.66666666666667,176
2025-02-23,20:25:00,"2025-02-23 20:25:00",05F0287N,05F0055N,68,182
2025-02-23,20:30:00,"2025-02-23 20:30:00",05F0287N,05F0055N,68.66666666666667,187
2025-02-23,20:35:00,"2025-02-23 20:35:00",05F0287N,05F0055N,68,176
2025-02-23,20:40:00,"2025-02-23 20:40:00",05F0287N,05F0055N,64,160
2025-02-23,20:45:00,"2025-02-23 20:45:00",05F0287N,05F0055N,64,178
2025-02-23,20:50:00,"2025-02-23 20:50:00",05F0287N,05F0055N,65.33333333333333,185
2025-02-23,20:55:00,"2025-02-23 20:55:00",05F0287N,05F0055N,64.66666666666667,175
2025-02-23,21:00:00,"2025-02-23 21:00:00",05F0287N,05F0055N,72,187
2025-02-23,21:05:00,"2025-02-23 21:05:00",05F0287N,05F0055N,72,181
2025-02-23,21:10:00,"2025-02-23 21:10:00",05F0287N,05F0055N,74,172
2025-02-23,21:15:00,"2025-02-23 21:15:00",05F0287N,05F0055N,77.66666666666667,164
2025-02-23,21:20:00,"2025-02-23 21:20:00",05F0287N,05F0055N,79,156
2025-02-23,21:25:00,"2025-02-23 21:25:00",05F0287N,05F0055N,78.33333333333333,152
2025-02-23,21:30:00,"2025-02-23 21:30:00",05F0287N,05F0055N,80,147
2025-02-23,21:35:00,"2025-02-23 21:35:00",05F0287N,05F0055N,79,116
2025-02-23,21:40:00,"2025-02-23 21:40:00",05F0287N,05F0055N,81,124
2025-02-23,21:45:00,"2025-02-23 21:45:00",05F0287N,05F0055N,80,133
2025-02-23,21:50:00,"2025-02-23 21:50:00",05F0287N,05F0055N,80.33333333333333,127
2025-02-23,21:55:00,"2025-02-23 21:55:00",05F0287N,05F0055N,82.33333333333333,111
2025-02-23,22:00:00,"2025-02-23 22:00:00",05F0287N,05F0055N,77.66666666666667,115
2025-02-23,22:05:00,"2025-02-23 22:05:00",05F0287N,05F0055N,79.66666666666667,121
2025-02-23,22:10:00,"2025-02-23 22:10:00",05F0287N,05F0055N,81,103
2025-02-23,22:15:00,"2025-02-23 22:15:00",05F0287N,05F0055N,81.66666666666667,101
2025-02-23,22:20:00,"2025-02-23 22:20:00",05F0287N,05F0055N,81,92
2025-02-23,22:25:00,"2025-02-23 22:25:00",05F0287N,05F0055N,80,126
2025-02-23,22:30:00,"2025-02-23 22:30:00",05F0287N,05F0055N,79.66666666666667,103
2025-02-23,22:35:00,"2025-02-23 22:35:00",05F0287N,05F0055N,81.66666666666667,95
2025-02-23,22:40:00,"2025-02-23 22:40:00",05F0287N,05F0055N,82,102
2025-02-23,22:45:00,"2025-02-23 22:45:00",05F0287N,05F0055N,78.66666666666667,98
2025-02-23,22:50:00,"2025-02-23 22:50:00",05F0287N,05F0055N,78.66666666666667,91
2025-02-23,22:55:00,"2025-02-23 22:55:00",05F0287N,05F0055N,79.66666666666667,68
2025-02-23,23:00:00,"2025-02-23 23:00:00",05F0287N,05F0055N,82.66666666666667,95
2025-02-23,23:05:00,"2025-02-23 23:05:00",05F0287N,05F0055N,81,104
2025-02-23,23:10:00,"2025-02-23 23:10:00",05F0287N,05F0055N,84.66666666666667,73
2025-02-23,23:15:00,"2025-02-23 23:15:00",05F0287N,05F0055N,82.33333333333333,74
2025-02-23,23:20:00,"2025-02-23 23:20:00",05F0287N,05F0055N,84,58
2025-02-23,23:25:00,"2025-02-23 23:25:00",05F0287N,05F0055N,84.66666666666667,62
2025-02-23,23:30:00,"2025-02-23 23:30:00",05F0287N,05F0055N,83.33333333333333,58
2025-02-23,23:35:00,"2025-02-23 23:35:00",05F0287N,05F0055N,84.33333333333333,76
2025-02-23,23:40:00,"2025-02-23 23:40:00",05F0287N,05F0055N,84,49
2025-02-23,23:45:00,"2025-02-23 23:45:00",05F0287N,05F0055N,82.5,40
2025-02-23,23:50:00,"2025-02-23 23:50:00",05F0287N,05F0055N,82,44
2025-02-23,23:55:00,"2025-02-23 23:55:00",05F0287N,05F0055N,84,53
2025-03-01,00:00:00,"2025-03-01 00:00:00",05F0287N,05F0055N,84.66666666666667,46
2025-03-01,00:05:00,"2025-03-01 00:05:00",05F0287N,05F0055N,82,50
2025-03-01,00:10:00,"2025-03-01 00:10:00",05F0287N,05F0055N,82,68
2025-03-01,00:15:00,"2025-03-01 00:15:00",05F0287N,05F0055N,83.33333333333333,57
2025-03-01,00:20:00,"2025-03-01 00:20:00",05F0287N,05F0055N,84.66666666666667,52
2025-03-01,00:25:00,"2025-03-01 00:25:00",05F0287N,05F0055N,84,50
2025-03-01,00:30:00,"2025-03-01 00:30:00",05F0287N,05F0055N,87,46
2025-03-01,00:35:00,"2025-03-01 00:35:00",05F0287N,05F0055N,86,60
2025-03-01,00:40:00,"2025-03-01 00:40:00",05F0287N,05F0055N,87.33333333333333,43
2025-03-01,00:45:00,"2025-03-01 00:45:00",05F0287N,05F0055N,82,43
2025-03-01,00:50:00,"2025-03-01 00:50:00",05F0287N,05F0055N,86,29
2025-03-01,00:55:00,"2025-03-01 00:55:00",05F0287N,05F0055N,84,50
2025-03-01,01:00:00,"2025-03-01 01:00:00",05F0287N,05F0055N,83,51
2025-03-01,01:05:00,"2025-03-01 01:05:00",05F0287N,05F0055N,86,37
2025-03-01,01:10:00,"2025-03-01 01:10:00",05F0287N,05F0055N,86,37
2025-03-01,01:15:00,"2025-03-01 01:15:00",05F0287N,05F0055N,85,39
2025-03-01,01:20:00,"2025-03-01 01:20:00",05F0287N,05F0055N,84.66666666666667,29
2025-03-01,01:25:00,"2025-03-01 01:25:00",05F0287N,05F0055N,85,29
2025-03-01,01:30:00,"2025-03-01 01:30:00",05F0287N,05F0055N,86,44
2025-03-01,01:35:00,"2025-03-01 01:35:00",05F0287N,05F0055N,86,28
2025-03-01,01:40:00,"2025-03-01 01:40:00",05F0287N,05F0055N,89,19
2025-03-01,01:45:00,"2025-03-01 01:45:00",05F0287N,05F0055N,86,27
2025-03-01,01:50:00,"2025-03-01 01:50:00",05F0287N,05F0055N,89,25
2025-03-01,01:55:00,"2025-03-01 01:55:00",05F0287N,05F0055N,86,26
2025-03-01,02:00:00,"2025-03-01 02:00:00",05F0287N,05F0055N,84,26
2025-03-01,02:05:00,"2025-03-01 02:05:00",05F0287N,05F0055N,86,24
2025-03-01,02:10:00,"2025-03-01 02:10:00",05F0287N,05F0055N,86,27
2025-03-01,02:15:00,"2025-03-01 02:15:00",05F0287N,05F0055N,85.33333333333333,13
2025-03-01,02:20:00,"2025-03-01 02:20:00",05F0287N,05F0055N,88.66666666666667,25
2025-03-01,02:25:00,"2025-03-01 02:25:00",05F0287N,05F0055N,84.5,14
2025-03-01,02:30:00,"2025-03-01 02:30:00",05F0287N,05F0055N,84,19
2025-03-01,02:35:00,"2025-03-01 02:35:00",05F0287N,05F0055N,84,24
2025-03-01,02:40:00,"2025-03-01 02:40:00",05F0287N,05F0055N,88.5,9
2025-03-01,02:45:00,"2025-03-01 02:45:00",05F0287N,05F0055N,80,23
2025-03-01,02:50:00,"2025-03-01 02:50:00",05F0287N,05F0055N,88,28
2025-03-01,02:55:00,"2025-03-01 02:55:00",05F0287N,05F0055N,89.5,10
2025-03-01,03:00:00,"2025-03-01 03:00:00",05F0287N,05F0055N,82.33333333333333,17
2025-03-01,03:05:00,"2025-03-01 03:05:00",05F0287N,05F0055N,86,25
2025-03-01,03:10:00,"2025-03-01 03:10:00",05F0287N,05F0055N,91.5,16
2025-03-01,03:15:00,"2025-03-01 03:15:00",05F0287N,05F0055N,88,21
2025-03-01,03:20:00,"2025-03-01 03:20:00",05F0287N,05F0055N,90,19
2025-03-01,03:25:00,"2025-03-01 03:25:00",05F0287N,05F0055N,82,22
2025-03-01,03:30:00,"2025-03-01 03:30:00",05F0287N,05F0055N,84,25
2025-03-01,03:35:00,"2025-03-01 03:35:00",05F0287N,05F0055N,74,25
2025-03-01,03:40:00,"2025-03-01 03:40:00",05F0287N,05F0055N,90,23
2025-03-01,03:45:00,"2025-03-01 03:45:00",05F0287N,05F0055N,90,21
2025-03-01,03:50:00,"2025-03-01 03:50:00",05F0287N,05F0055N,88,17
2025-03-01,03:55:00,"2025-03-01 03:55:00",05F0287N,05F0055N,86,30
2025-03-01,04:00:00,"2025-03-01 04:00:00",05F0287N,05F0055N,86,23
2025-03-01,04:05:00,"2025-03-01 04:05:00",05F0287N,05F0055N,86,24
2025-03-01,04:10:00,"2025-03-01 04:10:00",05F0287N,05F0055N,84,18
2025-03-01,04:15:00,"2025-03-01 04:15:00",05F0287N,05F0055N,87,22
2025-03-01,04:20:00,"2025-03-01 04:20:00",05F0287N,05F0055N,85,15
2025-03-01,04:25:00,"2025-03-01 04:25:00",05F0287N,05F0055N,86.66666666666667,15
2025-03-01,04:30:00,"2025-03-01 04:30:00",05F0287N,05F0055N,88,33
2025-03-01,04:35:00,"2025-03-01 04:35:00",05F0287N,05F0055N,86.66666666666667,27
2025-03-01,04:40:00,"2025-03-01 04:40:00",05F0287N,05F0055N,86.66666666666667,25
2025-03-01,04:45:00,"2025-03-01 04:45:00",05F0287N,05F0055N,89.5,20
2025-03-01,04:50:00,"2025-03-01 04:50:00",05F0287N,05F0055N,85,21
2025-03-01,04:55:00,"2025-03-01 04:55:00",05F0287N,05F0055N,85.33333333333333,29
2025-03-01,05:00:00,"2025-03-01 05:00:00",05F0287N,05F0055N,89.5,14
2025-03-01,05:05:00,"2025-03-01 05:05:00",05F0287N,05F0055N,83.66666666666667,25
2025-03-01,05:10:00,"2025-03-01 05:10:00",05F0287N,05F0055N,84,16
2025-03-01,05:15:00,"2025-03-01 05:15:00",05F0287N,05F0055N,86,31
2025-03-01,05:20:00,"2025-03-01 05:20:00",05F0287N,05F0055N,86,20
2025-03-01,05:25:00,"2025-03-01 05:25:00",05F0287N,05F0055N,82.5,18
2025-03-01,05:30:00,"2025-03-01 05:30:00",05F0287N,05F0055N,83,30
2025-03-01,05:35:00,"2025-03-01 05:35:00",05F0287N,05F0055N,86,28
2025-03-01,05:40:00,"2025-03-01 05:40:00",05F0287N,05F0055N,86,36
2025-03-01,05:45:00,"2025-03-01 05:45:00",05F0287N,05F0055N,87.33333333333333,42
2025-03-01,05:50:00,"2025-03-01 05:50:00",05F0287N,05F0055N,86,30
2025-03-01,05:55:00,"2025-03-01 05:55:00",05F0287N,05F0055N,86,27
2025-03-01,06:00:00,"2025-03-01 06:00:00",05F0287N,05F0055N,84,31
2025-03-01,06:05:00,"2025-03-01 06:05:00",05F0287N,05F0055N,88.66666666666667,41
2025-03-01,06:10:00,"2025-03-01 06:10:00",05F0287N,05F0055N,86,47
2025-03-01,06:15:00,"2025-03-01 06:15:00",05F0287N,05F0055N,89,35
2025-03-01,06:20:00,"2025-03-01 06:20:00",05F0287N,05F0055N,86,50
2025-03-01,06:25:00,"2025-03-01 06:25:00",05F0287N,05F0055N,84.33333333333333,46
2025-03-01,06:30:00,"2025-03-01 06:30:00",05F0287N,05F0055N,82.33333333333333,55
2025-03-01,06:35:00,"2025-03-01 06:35:00",05F0287N,05F0055N,83.66666666666667,57
2025-03-01,06:40:00,"2025-03-01 06:40:00",05F0287N,05F0055N,80.33333333333333,46
2025-03-01,06:45:00,"2025-03-01 06:45:00",05F0287N,05F0055N,84.66666666666667,60
2025-03-01,06:50:00,"2025-03-01 06:50:00",05F0287N,05F0055N,82.33333333333333,68
2025-03-01,06:55:00,"2025-03-01 06:55:00",05F0287N,05F0055N,84.66666666666667,64
2025-03-01,07:00:00,"2025-03-01 07:00:00",05F0287N,05F0055N,85.33333333333333,85
2025-03-01,07:05:00,"2025-03-01 07:05:00",05F0287N,05F0055N,83.66666666666667,67
2025-03-01,07:10:00,"2025-03-01 07:10:00",05F0287N,05F0055N,83.33333333333333,61
2025-03-01,07:15:00,"2025-03-01 07:15:00",05F0287N,05F0055N,83.33333333333333,94
2025-03-01,07:20:00,"2025-03-01 07:20:00",05F0287N,05F0055N,84.66666666666667,103
2025-03-01,07:25:00,"2025-03-01 07:25:00",05F0287N,05F0055N,83.66666666666667,90
2025-03-01,07:30:00,"2025-03-01 07:30:00",05F0287N,05F0055N,82.33333333333333,73
2025-03-01,07:35:00,"2025-03-01 07:35:00",05F0287N,05F0055N,83.66666666666667,100
2025-03-01,07:40:00,"2025-03-01 07:40:00",05F0287N,05F0055N,84.33333333333333,85
2025-03-01,07:45:00,"2025-03-01 07:45:00",05F0287N,05F0055N,84.66666666666667,78
2025-03-01,07:50:00,"2025-03-01 07:50:00",05F0287N,05F0055N,84.33333333333333,76
2025-03-01,07:55:00,"2025-03-01 07:55:00",05F0287N,05F0055N,84.66666666666667,75
2025-03-01,08:00:00,"2025-03-01 08:00:00",05F0287N,05F0055N,82,91
2025-03-01,08:05:00,"2025-03-01 08:05:00",05F0287N,05F0055N,81,91
2025-03-01,08:10:00,"2025-03-01 08:10:00",05F0287N,05F0055N,82.66666666666667,85
2025-03-01,08:15:00,"2025-03-01 08:15:00",05F0287N,05F0055N,82,95
2025-03-01,08:20:00,"2025-03-01 08:20:00",05F0287N,05F0055N,78.66666666666667,106
2025-03-01,08:25:00,"2025-03-01 08:25:00",05F0287N,05F0055N,83,94
2025-03-01,08:30:00,"2025-03-01 08:30:00",05F0287N,05F0055N,83.33333333333333,81
2025-03-01,08:35:00,"2025-03-01 08:35:00",05F0287N,05F0055N,81,116
2025-03-01,08:40:00,"2025-03-01 08:40:00",05F0287N,05F0055N,82.33333333333333,105
2025-03-01,08:45:00,"2025-03-01 08:45:00",05F0287N,05F0055N,80,91
2025-03-01,08:50:00,"2025-03-01 08:50:00",05F0287N,05F0055N,77.66666666666667,128
2025-03-01,08:55:00,"2025-03-01 08:55:00",05F0287N,05F0055N,79,115
2025-03-01,09:00:00,"2025-03-01 09:00:00",05F0287N,05F0055N,81,110
2025-03-01,09:05:00,"2025-03-01 09:05:00",05F0287N,05F0055N,77.66666666666667,124
2025-03-01,09:10:00,"2025-03-01 09:10:00",05F0287N,05F0055N,77.66666666666667,144
2025-03-01,09:15:00,"2025-03-01 09:15:00",05F0287N,05F0055N,81,111
2025-03-01,09:20:00,"2025-03-01 09:20:00",05F0287N,05F0055N,77.66666666666667,116
2025-03-01,09:25:00,"2025-03-01 09:25:00",05F0287N,05F0055N,77.66666666666667,127
2025-03-01,09:30:00,"2025-03-01 09:30:00",05F0287N,05F0055N,73.66666666666667,115
2025-03-01,09:35:00,"2025-03-01 09:35:00",05F0287N,05F0055N,79,173
2025-03-01,09:40:00,"2025-03-01 09:40:00",05F0287N,05F0055N,79,145
2025-03-01,09:45:00,"2025-03-01 09:45:00",05F0287N,05F0055N,76.33333333333333,109
2025-03-01,09:50:00,"2025-03-01 09:50:00",05F0287N,05F0055N,75,173
2025-03-01,09:55:00,"2025-03-01 09:55:00",05F0287N,05F0055N,79,137
2025-03-01,10:00:00,"2025-03-01 10:00:00",05F0287N,05F0055N,75,149
2025-03-01,10:05:00,"2025-03-01 10:05:00",05F0287N,05F0055N,75,195
2025-03-01,10:10:00,"2025-03-01 10:10:00",05F0287N,05F0055N,75,159
2025-03-01,10:15:00,"2025-03-01 10:15:00",05F0287N,05F0055N,74,177
2025-03-01,10:20:00,"2025-03-01 10:20:00",05F0287N,05F0055N,75,162
2025-03-01,10:25:00,"2025-03-01 10:25:00",05F0287N,05F0055N,73,165
2025-03-01,10:30:00,"2025-03-01 10:30:00",05F0287N,05F0055N,72,182
2025-03-01,10:35:00,"2025-03-01 10:35:00",05F0287N,05F0055N,72,188
2025-03-01,10:40:00,"2025-03-01 10:40:00",05F0287N,05F0055N,73,172
